geo_unit,X,Y
E02001481,329698.3845,389249.8321
E02006518,425761.395,240202.7031
E02002001,392083.4341,294086.1569
E02002151,389684.0916,302554.628
E02002452,445461.8509,422148.761
E02001514,441220.504,409546.148
E02006215,396259.0819,341336.3263
E02002210,416824.96,435394.4993
E02006698,398501.0875,277234.5832
E02006498,447776.9744,274519.2465
E02001066,386096.1306,395662.8298
E02002335,436841.042,444363.4121
E02001244,395650.7544,397703.6072
E02006738,386582.3696,256127.3398
E02006762,402682.6753,243121.1561
E02006776,384058.1205,274656.5238
E02001559,455134.1059,402943.4427
E02006742,383133.1228,254849.7597
E02001186,370988.5385,392622.6272
E02002235,416615.0719,430898.7356
E02006947,417201.7761,433547.7087
E02002191,405146.0011,440998.6926
E02001962,434889.8482,282419.5605
E02001370,336686.0796,391928.532
E02006472,431766.1436,293896.8231
E02001203,396885.1983,389579.3247
E02002332,419836.0474,446427.9939
E02001015,373831.4635,405555.3164
E02002956,387258.6306,351199.692
E02001448,337183.2568,401547.3742
E02001000,373073.2795,409526.5669
E02001134,392856.6711,415280.4347
E02001345,344570.0034,385807.2276
E02001367,340157.7808,392653.6168
E02006699,408346.2878,276934.2874
E02000992,361738.0688,410718.133
E02001222,384804.0704,386143.1924
E02001542,464560.2945,411682.0101
E02002245,406262.9988,428432.3288
E02002320,412824.8162,413324.9882
E02001298,360023.9213,405286.4943
E02001291,356847.5828,407193.6376
E02001309,366711.0047,402880.7169
E02001536,434894.2768,400795.6275
E02002280,423781.9209,424065.5147
E02002071,397151.7863,287601.6315
E02001068,383870.4411,395394.7395
E02002370,436630.7566,436149.7205
E02001476,330912.2003,390720.701
E02002095,416119.6027,281159.1159
E02001383,335670.437,389392.7657
E02002190,406635.0463,441550.8806
E02002366,432954.5511,436419.1031
E02001270,378387.4901,392482.7334
E02002396,425860.3037,433814.8464
E02001032,377682.2465,408237.1639
E02002481,447116.022,410800.1489
E02002316,420117.2973,415213.7337
E02001339,347242.0291,390927.9263
E02002237,413419.7476,430498.4831
E02001362,338937.8667,393399.9294
E02002193,405780.1498,440012.9209
E02006710,363657.0141,267422.1456
E02001582,443169.2778,397350.0503
E02001495,332047.7038,386328.5043
E02002124,405502.3142,301221.7515
E02002142,398204.8167,297083.5419
E02000991,370089.3052,410843.1625
E02002178,391009.8618,296309.2764
E02002252,406301.045,425970.524
E02002343,420833.5256,440015.7807
E02002331,441018.4044,448398.911
E02002322,405236.4675,411948.4946
E02001445,337183.4061,403558.1604
E02001531,439262.712,403537.929
E02001132,393625.8544,416777.2632
E02006531,432026.9242,264659.1893
E02006727,405883.1794,266643.0149
E02001488,331166.6313,387363.2379
E02006473,419532.2037,289679.369
E02001138,386595.2039,414125.6242
E02001482,331602.635,388843.003
E02002260,406227.5555,423996.3484
E02006948,415825.2331,433574.6819
E02001543,453676.6525,410366.6945
E02001257,393148.816,394007.8953
E02001114,390499.3571,405264.9568
E02006943,402967.6364,288324.9247
E02006190,390048.1395,333877.3759
E02006982,386151.8813,299704.6167
E02001159,374054.8466,403533.2717
E02006745,383646.0212,253734.3738
E02002968,386336.5705,345857.5184
E02001975,436697.7135,279944.9041
E02002455,446515.7085,421418.1873
E02006933,334659.2533,389320.8276
E02002122,401161.5973,301268.2274
E02001258,395133.8109,393570.6644
E02001228,389252.1694,383974.7808
E02001268,375810.5161,394492.3054
E02001508,335538.8361,379938.6607
E02000994,371039.1591,410675.5507
E02002955,385990.2441,351502.6401
E02001382,341199.0906,389618.0964
E02002301,413976.3018,418137.2264
E02002052,400347.64,293422.6391
E02001265,373948.126,394858.7127
E02002298,424844.3304,418449.5926
E02002167,387517.9238,298295.0711
E02006213,402252.2859,345132.3408
E02001080,385806.4462,393362.1726
E02001587,446592.5788,394747.4062
E02001462,333395.7973,396747.905
E02006741,387912.5733,255541.8902
E02001359,340853.1216,393734.1315
E02001983,430793.2418,279068.6734
E02002187,417170.5602,444044.5848
E02002347,429635.7172,439272.4241
E02001981,434423.376,279674.4673
E02002299,415007.3426,418469.1842
E02006488,439040.1989,286910.2475
E02001163,373889.0454,402498.9441
E02002135,400040.9097,298734.9919
E02001235,394836.3813,399258.4066
E02002159,392493.6114,300701.4602
E02006767,385109.8436,279077.1644
E02001202,388755.9845,389557.4026
E02001994,433809.6921,277281.8608
E02002457,434451.6619,421316.7701
E02001982,427531.5024,279503.0166
E02001330,340149.0912,398311.9299
E02002281,421966.0192,423883.112
E02002192,411533.8408,440122.4364
E02001489,325568.6362,387289.8824
E02001391,344362.6012,388118.6981
E02006722,406483.0628,268403.5058
E02001558,449107.4113,402870.0294
E02002013,387907.1299,289481.2155
E02001022,380709.9977,412797.8874
E02006191,391250.6643,332743.5774
E02002410,427153.5163,432572.0978
E02002363,430670.8284,437010.832
E02001603,449366.5481,388733.5155
E02002254,412755.5555,425405.6966
E02001281,378268.8732,388691.5612
E02001483,325760.2444,388787.3649
E02006137,423985.6224,325033.5185
E02001409,351838.6652,397566.7842
E02002348,426009.0758,438996.8529
E02006712,379063.5524,253849.8193
E02001395,339311.1536,387511.8013
E02001519,437392.8412,407483.2023
E02006135,425212.8431,326286.9898
E02006753,386341.2246,259457.5626
E02002376,432904.7378,435565.3956
E02001597,453575.2242,392163.1278
E02001396,336102.5721,387376.7075
E02002336,425173.772,443422.5285
E02002334,442733.1766,444874.6824
E02002212,412511.9059,435310.3064
E02002127,401253.0021,300154.5449
E02002119,403235.8023,302260.9081
E02001405,344486.8495,383165.8848
E02001108,393940.1016,406182.1696
E02001465,334144.0761,395185.5648
E02006136,412387.9425,326050.4165
E02001441,329048.109,407930.5687
E02002070,402025.262,287890.7805
E02006525,432115.1459,266853.4034
E02001185,372503.7228,395045.2496
E02002461,441167.6589,421658.5609
E02001285,376222.1943,386627.7544
E02001208,386938.1083,388504.1553
E02001486,330351.6749,388085.7274
E02006478,432590.779,292217.9566
E02006760,406247.2629,245253.6295
E02001156,387391.484,404666.9095
E02002371,431015.1702,435788.2123
E02001219,391345.9842,386313.4825
E02001506,327472.3351,381399.3583
E02001398,337335.15,386905.9654
E02001081,381521.1741,393318.8222
E02002962,390784.2487,348508.9511
E02001526,436417.1327,405222.5752
E02002984,388024.4565,340983.1938
E02001528,441524.394,404700.2479
E02006736,388046.3985,256652.8965
E02006733,404018.906,262748.6401
E02006209,397677.5241,354798.1915
E02001151,386130.2572,409958.6193
E02002302,418107.4561,417723.0535
E02001261,380185.174,395430.3053
E02002288,425982.2292,421507.4042
E02006769,384297.2296,277521.1251
E02006120,404831.187,316823.6155
E02001181,375473.4053,398211.4614
E02001070,385888.8428,395023.2475
E02001072,382730.801,394914.0338
E02001164,379445.4035,401914.1578
E02000987,363852.408,411812.337
E02002399,432886.1478,433526.3501
E02001530,446092.1056,404122.3293
E02002952,385706.3848,352716.8045
E02002338,419123.4282,441754.8248
E02002349,432497.419,438873.7973
E02002055,399178.4678,293456.0239
E02006201,394851.8513,321165.3408
E02006486,435315.8013,287526.3064
E02001237,397557.7084,399078.0192
E02001021,377771.7389,413841.5201
E02001426,348978.3556,391709.3424
E02002273,416996.5019,426093.1289
E02006751,389304.9233,262800.5643
E02001187,389834.1467,394267.8592
E02001290,360900.1795,408493.6349
E02001455,336892.1278,399171.2706
E02002393,431415.7964,434282.1152
E02002476,441452.1393,414831.3774
E02002296,420165.2745,419741.372
E02001111,392605.8888,405693.3802
E02002183,407979.0707,449596.9723
E02002475,434928.5879,416110.514
E02001282,376990.9595,388662.0691
E02006481,433119.3834,291367.3731
E02002341,429421.6142,440339.2468
E02001065,389351.081,396400.2563
E02002980,387018.6818,341857.5795
E02006153,416537.8311,308747.7907
E02001113,391618.3539,405540.2907
E02006119,403930.8916,318211.9852
E02001373,339033.3942,391522.1217
E02001215,395927.2639,387844.9243
E02001402,339133.0577,385387.8135
E02001145,393289.0967,412450.5997
E02007049,452094.6461,277820.2262
E02002232,414165.2918,431270.3661
E02001556,459837.8789,404014.5376
E02001573,450595.0123,398370.1472
E02006962,382330.0655,397536.2102
E02002243,415427.1688,427076.1757
E02001010,373494.8417,406547.5787
E02002270,403899.0531,419625.7715
E02002257,407743.1002,424640.186
E02006121,399107.2442,313635.7216
E02001289,354229.5768,408662.6628
E02006875,430012.9413,433790.056
E02001180,381283.5002,398950.5978
E02001259,382477.3178,396063.2304
E02002353,431836.3779,438408.5015
E02002042,395009.7988,282675.8454
E02001283,375859.2579,388216.0266
E02001438,333022.447,414118.9727
E02001048,384051.0826,402850.5009
E02002471,444039.0199,416604.318
E02001133,392169.0751,416536.4543
E02002339,420292.8366,441168.2368
E02001188,389131.1082,394121.3996
E02006523,433698.6282,268555.6489
E02001480,321919.2408,389360.9315
E02002073,401106.5149,287502.5603
E02006150,412853.4511,309739.0272
E02002194,404777.9505,439779.0937
E02001586,441454.1026,395212.0137
E02001357,338198.8499,394397.2403
E02006696,390410.2537,280237.439
E02001604,442681.5078,387819.0513
E02001527,431851.418,405130.3519
E02001064,387249.9184,396292.9268
E02002279,420660.8566,424130.3421
E02002434,431592.0405,426709.5915
E02000989,374415.0944,411521.3501
E02002105,423915.9819,276951.7758
E02001503,326781.0669,382573.8987
E02002470,434099.0852,417479.8379
E02006163,384324.4878,349016.0362
E02001312,361438.5836,401700.5311
E02002394,432458.5167,434390.4036
E02001418,357179.2895,395268.3378
E02002069,397983.997,287907.9082
E02001584,437852.4964,396167.2462
E02002024,393262.4477,286202.8533
E02001009,369662.9585,407109.225
E02001149,385187.2345,410576.6077
E02002205,403532.3124,437046.0095
E02001168,377862.8407,401068.2455
E02002000,394697.9848,294228.6749
E02001089,385268.9097,390322.1458
E02001510,436735.6728,411156.0664
E02001136,389340.3127,415040.1224
E02006140,426901.1264,323325.0687
E02001517,436107.9268,407743.3881
E02002211,413966.3636,435348.3974
E02002344,431354.9842,439815.4437
E02001557,458581.2436,403636.7283
E02001166,383188.7869,401769.6752
E02002446,437765.2511,423676.1597
E02006777,377464.7482,274989.705
E02002035,398675.6106,283883.994
E02001003,368287.5599,408473.8546
E02002264,409136.852,423202.3998
E02001561,456576.8077,401964.6066
E02001020,378121.9723,414744.2244
E02001609,452262.7924,384245.3275
E02001568,448413.0857,400331.9318
E02001995,435162.0693,277806.0489
E02006164,383243.9572,349016.7939
E02002010,393601.0454,290244.0439
E02001190,391161.1497,392562.1399
E02002206,416698.8116,436537.9797
E02002478,448099.9237,413610.1561
E02006740,384853.172,255695.6151
E02001574,462445.832,397983.7268
E02001509,435898.8355,411604.0992
E02001369,335555.456,391894.1454
E02002036,392460.3341,283734.9225
E02002976,389392.2749,342990.9278
E02001029,380586.6754,409821.1828
E02002218,411570.3153,434282.4425
E02002305,415933.7483,417089.6819
E02001297,354694.5243,405474.6113
E02002249,408119.3706,426790.5421
E02001074,383948.1875,394346.7842
E02001434,335231.8237,416881.0167
E02002168,390559.6357,297975.9383
E02001008,371154.5594,407271.4432
E02001605,452024.2214,386940.526
E02001385,336843.2635,389028.6281
E02001206,395290.9028,388740.8996
E02001325,361746.8365,397748.7662
E02002329,415378.852,408202.1437
E02006500,450239.809,274092.3699
E02001274,377181.4802,391454.2544
E02001319,364327.1861,400301.6208
E02002379,435239.5706,435422.3503
E02002351,436528.5093,438483.05
E02006775,381915.4469,274834.8998
E02001997,433480.3221,276126.7879
E02002130,399554.1115,299989.6881
E02002973,386548.477,343818.9082
E02002128,397799.1746,300187.1794
E02000999,371359.7347,409690.541
E02001460,332695.3559,397514.1487
E02002429,433605.6534,428383.9146
E02006515,409896.111,252174.447
E02001520,432585.8601,407090.2984
E02002090,413891.1046,283680.4808
E02001073,381576.7593,394341.9087
E02001436,334806.2033,415722.2628
E02001999,430645.3379,276157.9545
E02002114,402116.8235,302968.0784
E02002006,391936.5393,291663.9571
E02006702,396285.2336,274082.7076
E02001389,336714.8865,388387.4729
E02001105,391420.5314,407332.4194
E02006915,383790.3319,400591.701
E02002979,391590.0366,342483.5476
E02002359,440247.3867,437272.0257
E02006902,384532.4345,398914.2451
E02001247,392281.2951,396863.53
E02001299,361865.3884,404430.2118
E02001497,333572.3335,385452.6086
E02006134,422647.6931,327313.6693
E02006522,420595.8231,270070.1706
E02001403,340213.8921,384762.2821
E02002215,414091.5742,434608.4558
E02001196,394770.9248,390970.6866
E02002057,395776.4925,292113.5427
E02006945,403219.9838,444795.6915
E02001069,384720.7124,395197.7467
E02001442,329965.178,407636.8341
E02006754,392781.2657,256837.6291
E02001425,352575.2687,392816.0664
E02002284,425760.9953,422885.8088
E02001972,434342.7159,280787.4352
E02001419,352200.6457,395334.6404
E02001195,392419.7873,391544.407
E02002407,425815.799,432868.0162
E02002041,391803.1318,282671.966
E02002414,429811.5796,431570.1085
E02002123,397561.5704,301302.2536
E02006530,430079.5351,264414.1618
E02001451,335330.8314,399838.0882
E02001593,441336.2161,392901.5255
E02006731,404300.1358,265158.7332
E02002293,422226.7456,420492.8106
E02001978,435822.7484,279921.533
E02006501,453042.4885,273938.634
E02001101,391382.6076,408674.0729
E02002032,394454.4353,284462.4849
E02002198,415539.339,438825.7892
E02001578,442057.8251,401342.5936
E02002256,393190.2573,424866.6521
E02001535,427357.0737,401777.0587
E02006778,380594.2957,272490.996
E02001043,380934.6656,402822.9957
E02002454,433479.8865,421360.5562
E02006471,421408.2709,296227.915
E02006494,450280.5808,275880.8993
E02001965,437773.4368,281866.2939
E02001229,397421.7069,402393.8544
E02001502,334010.3865,384082.5401
E02006173,374852.5727,336596.343
E02002373,427600.3416,435931.5777
E02002424,425767.218,428717.7052
E02006224,423804.6026,301675.0429
E02002153,396041.304,301979.8191
E02002203,415884.1405,437170.2147
E02002469,438020.8018,417946.6722
E02001322,357403.2659,399343.1981
E02001055,388245.0553,400271.8645
E02001404,342645.3423,383628.508
E02001226,385460.7058,385496.6637
E02002020,389350.6671,287359.3378
E02006166,385462.1471,347544.1359
E02002459,431321.0854,421028.9499
E02002076,401836.4555,286543.7813
E02006187,384485.8283,283910.5349
E02001044,382643.3557,402811.7987
E02002463,430941.3716,419918.395
E02002403,440431.1116,433126.1657
E02006160,382909.6768,353938.1303
E02001162,377391.5776,402519.7709
E02002238,415529.8052,430161.8833
E02001354,337533.4103,394934.5514
E02002456,432253.6844,421262.295
E02000997,365531.5969,410018.34
E02001117,399730.551,404639.808
E02001150,384057.2678,410545.4901
E02001094,382409.9427,387665.0199
E02002051,397001.7663,293669.373
E02001331,342078.2873,397546.0508
E02006156,409460.8641,302499.3751
E02002181,395759.2101,295165.8638
E02006168,385047.5607,346349.431
E02001288,356701.1319,409981.3889
E02001450,331312.6798,400014.1549
E02001173,381377.7412,400064.4896
E02001353,341567.9142,395321.9921
E02001959,432739.281,283332.6796
E02001961,435721.3818,282417.0158
E02002274,420633.9749,426041.364
E02006482,434947.24,290645.6488
E02002415,429739.477,430966.2047
E02001110,398245.5002,406003.5739
E02006876,431148.2317,431773.7484
E02001507,334635.1273,380420.4022
E02002384,430014.9703,434863.4744
E02006520,429867.7193,272482.9673
E02002957,390744.6124,350768.8669
E02006118,403405.895,318762.6128
E02002046,400716.9902,294897.2496
E02006961,381373.3333,397681.9374
E02001576,465231.3593,394226.8219
E02002374,426729.7732,435683.4278
E02006155,405131.1223,308585.2134
E02001341,345007.1696,390303.9684
E02001491,327856.7427,386974.0182
E02002180,392570.4662,295462.6047
E02006499,451659.9667,274474.2126
E02002969,387418.5781,344741.8922
E02006739,383468.4515,255834.9809
E02002040,389665.5683,282923.4202
E02001277,376135.5861,390297.9227
E02002217,417498.1487,434390.2097
E02001296,355837.2891,405485.0864
E02006497,449439.3916,275177.9295
E02001464,333954.0355,396302.7801
E02001286,379068.8074,386002.3779
E02006747,385978.08,252454.3398
E02001494,322816.008,386534.0561
E02002011,388816.9827,289705.6101
E02002357,424536.1188,437953.1297
E02001566,456865.7821,400721.6586
E02002250,401749.3327,426048.8382
E02001239,390109.4235,398719.1885
E02002099,414163.6538,279510.4727
E02001540,455766.3181,413662.1237
E02006487,435943.7251,287309.2276
E02001223,389741.5389,385796.0494
E02002275,418683.3175,425361.1198
E02001236,396120.2031,399197.9479
E02001091,379878.054,389680.4814
E02006917,383362.1668,397478.813
E02002421,431062.4681,430110.525
E02001390,335761.395,388293.8072
E02002386,436783.1297,434796.2252
E02006748,388575.293,267097.5608
E02006167,383833.1322,346560.5262
E02002369,434228.8335,436250.5947
E02001977,432967.659,280012.3907
E02006169,381568.6295,346277.3336
E02001360,335075.5986,393744.562
E02002465,432097.3408,419526.7631
E02002287,423987.6023,422243.1241
E02001013,368823.4338,406257.1578
E02002444,434690.0642,423956.2387
E02006746,385773.3558,253574.5243
E02002450,439313.0798,422894.6286
E02001985,434583.3504,278755.0074
E02002137,407859.7984,298194.0215
E02002131,405491.6266,299890.9441
E02001271,376844.8272,392436.2595
E02001469,329284.1784,392583.3228
